Date,price,VIX,TNX,returns,momentum_20,realised_vol_20,ma_50,trend,vol_adj_mom,yield_change,trend_strength,market_regime,trend_direction
2017-01-24,196.50540161132807,11.06999969482422,2.470999956130981,0.0064114667115131585,0.009849860032101532,0.0040733100986773095,192.5612957763672,0.020482339501606817,2.417552860126971,0.0679998397827144,0.020482339501606817,chop,1.0
2017-01-25,198.206298828125,10.8100004196167,2.5230000019073486,0.008655727541582614,0.017101788965313336,0.004461964035795602,192.8016796875,0.028032012736533163,3.8319351955666474,0.05200004577636763,0.028032012736533163,chop,1.0
2017-01-26,197.99908447265625,10.630000114440918,2.507999897003174,-0.0010454478828063607,0.013523627333314359,0.004464109465922962,193.04650207519532,0.025654867320682163,3.0287336596167758,-0.015000104904174805,0.025654867320682163,chop,1.0
2017-01-27,197.68826293945312,10.579999923706056,2.4809999465942383,-0.0015698129818678686,0.020365572838048296,0.00398307452074448,193.28219024658202,0.022796061485282258,5.111744956578448,-0.026999950408935547,0.022796061485282258,chop,1.0
2017-01-30,196.46229553222656,11.880000114440918,2.4830000400543213,-0.006201518436135256,0.01426366161909387,0.004293229089424785,193.46434814453124,0.015496123272571365,3.3215884206598063,0.002000093460083008,0.015496123272571365,chop,1.0
2017-01-31,196.4449615478516,11.989999771118164,2.450999975204468,-8.823059064855254e-05,0.01789452769549138,0.004174495835792004,193.65319702148437,0.014416310028992145,4.285605446448054,-0.03200006484985307,0.014416310028992145,chop,1.0
2017-02-01,196.5227203369141,11.8100004196167,2.4739999771118164,0.0003958298978492536,0.010566634064738789,0.003860032292325026,193.82437530517578,0.013921597980077473,2.7367380702158806,0.02300000190734819,0.013921597980077473,chop,1.0
2017-02-02,196.6522216796875,11.93000030517578,2.470000028610229,0.0006589637195708598,0.005252071180563922,0.0036445739642754866,194.00655395507812,0.013637001795423785,1.4406705863140283,-0.003999948501587358,0.013637001795423785,chop,1.0
2017-02-03,198.0077209472656,10.970000267028809,2.490999937057495,0.006892875432579437,0.012985897811296665,0.003921446317241509,194.1875180053711,0.019672752302178576,3.3106629794309326,0.02099990844726607,0.019672752302178576,chop,1.0
2017-02-06,197.6537170410156,11.369999885559082,2.4130001068115234,-0.0017878288005964693,0.007570095842351021,0.0038942431785554143,194.3540197753906,0.016977767012168573,1.943420601832222,-0.07799983024597168,0.016977767012168573,chop,1.0
2017-02-07,197.662353515625,11.289999961853027,2.388999938964844,4.36949769460071e-05,0.01095111192135656,0.0037982934692868202,194.51863525390624,0.016161527442423433,2.8824074817816676,-0.024000167846679243,0.016161527442423433,chop,1.0
2017-02-08,197.92138671875,11.449999809265137,2.3510000705718994,0.0013104832484174267,0.012275946418498496,0.003799580921184294,194.67435546875,0.016679296264685565,3.230018429570289,-0.03799986839294478,0.016679296264685565,chop,1.0
2017-02-09,199.09556579589844,10.880000114440918,2.3949999809265137,0.005932552800961055,0.015411808679718586,0.003954956549197127,194.87141174316406,0.021676622624881032,3.8958488264605577,0.04399991035461426,0.021676622624881032,chop,1.0
2017-02-10,199.88121032714844,10.850000381469728,2.4089999198913574,0.003946067448108881,0.021983535500066154,0.003936388966166883,195.07679931640624,0.024628305506231168,5.583277570228859,0.01399993896484375,0.024628305506231168,chop,1.0
2017-02-13,200.96910095214844,11.06999969482422,2.434000015258789,0.005442685799327718,0.02519261216184865,0.004048214464685518,195.31304321289062,0.02895893508296183,6.221604802996087,0.02500009536743164,0.02895893508296183,chop,1.0
2017-02-14,201.7720642089844,10.739999771118164,2.470000028610229,0.003995456281745247,0.03292827809354537,0.003928695248086395,195.57925079345702,0.031663959189962086,8.379346492474227,0.036000013351439986,0.031663959189962086,chop,1.0
2017-02-15,202.82534790039065,11.970000267028809,2.502000093460083,0.005220166109394242,0.036030704395177526,0.004008983470069247,195.8646353149414,0.03553838381419257,8.985250104922583,0.03200006484985396,0.03553838381419257,trend,1.0
2017-02-16,202.6527862548828,11.760000228881836,2.450000047683716,-0.0008507893480482753,0.0389981441115419,0.003851230920915055,196.12390991210938,0.03328954815197835,10.123521905140183,-0.05200004577636719,0.03328954815197835,chop,1.0
2017-02-17,202.97213745117188,11.489999771118164,2.424999952316284,0.0015758539627843682,0.03682616341063416,0.0038295020494982803,196.37755523681642,0.0335811401990563,9.613926042790567,-0.02500009536743164,0.0335811401990563,chop,1.0
2017-02-21,204.1808624267578,11.56999969482422,2.427000045776367,0.005955127589257092,0.04572169286103245,0.0037876121554752742,196.60559143066405,0.038530292760088146,12.068190404487774,0.002000093460083008,0.038530292760088146,trend,1.0
2017-02-22,203.9995574951172,11.739999771118164,2.4179999828338623,-0.000887962414722665,0.03813714952534464,0.00371597662195032,196.82056030273438,0.03647483363191641,10.260260799093713,-0.009000062942504883,0.03647483363191641,trend,1.0
2017-02-23,204.13772583007807,11.710000038146973,2.388000011444092,0.0006772972287656387,0.02992552223124112,0.003361621900376613,197.01494598388672,0.03615349998255412,8.899460931926205,-0.029999971389770508,0.03615349998255412,trend,1.0
2017-02-24,204.39669799804688,11.470000267028809,2.316999912261963,0.0012686149359004695,0.03231132882472565,0.003309515849825245,197.21897491455078,0.03639468812068407,9.76020967440204,-0.0710000991821289,0.03639468812068407,trend,1.0
2017-02-27,204.7161865234375,12.09000015258789,2.36899995803833,0.0015630806589335133,0.03555053537061448,0.0032248213667335863,197.40347259521485,0.03704450500330212,11.020615009011602,0.05200004577636719,0.03704450500330212,trend,1.0
2017-02-28,204.1636199951172,12.920000076293944,2.3580000400543213,-0.0026991833801918164,0.03920001261324635,0.0028425654842893257,197.6091912841797,0.03316864295806783,13.785514288250463,-0.010999917984008789,0.03316864295806783,chop,1.0
2017-03-01,207.0214385986328,12.539999961853027,2.463000059127808,0.013997687754478294,0.053839390776153406,0.0038743978506263566,197.8561019897461,0.04632324460410987,13.892609959375314,0.10500001907348677,0.04632324460410987,trend,1.0
2017-03-02,205.7177276611328,11.8100004196167,2.489000082015991,-0.006297468254133798,0.04678852047465565,0.004338992693693463,198.08455322265624,0.03853493023202334,10.780783235567437,0.02600002288818315,0.03853493023202334,trend,1.0
2017-03-03,205.84719848632807,10.960000038146973,2.492000102996826,0.000629361536641726,0.0467575536553948,0.004339586186508664,198.30713287353515,0.038022160390979894,10.772174919766789,0.003000020980834961,0.038022160390979894,trend,1.0
2017-03-06,205.2342987060547,11.239999771118164,2.49399995803833,-0.0029774501901422834,0.036496444301349795,0.004350575743303764,198.50243133544922,0.03391327413632173,8.38694910860986,0.0019998550415039062,0.03391327413632173,chop,1.0
2017-03-07,204.62115478515625,11.449999809265137,2.510999917984009,-0.0029875314446178303,0.03525072965207543,0.004410546846512587,198.69634643554687,0.029818406105072838,7.990559973298665,0.01699995994567871,0.029818406105072838,chop,1.0
2017-03-08,204.2413330078125,11.859999656677246,2.552000045776367,-0.0018562194986267988,0.03328392774432598,0.004469142020177456,198.88939849853514,0.026909098975010346,7.4458322787258275,0.0410001277923584,0.026909098975010346,chop,1.0
2017-03-09,204.5003662109375,12.300000190734863,2.5980000495910645,0.0012682702336019869,0.03324036680046283,0.0044693197199174375,199.08193359375,0.02721709860546388,7.435791818728514,0.046000003814697266,0.02721709860546388,chop,1.0
2017-03-10,205.21690368652344,11.65999984741211,2.5820000171661377,0.00350384446180807,0.030745726888263603,0.004378792263379095,199.27912872314454,0.029796271197211826,7.01990529216166,-0.016000032424926758,0.029796271197211826,chop,1.0
2017-03-13,205.3205718994141,11.350000381469728,2.6080000400543213,0.0005051641021200926,0.027212970960917016,0.0043461090558681095,199.5106884765625,0.029120662492897464,6.260015704962027,0.026000022888183594,0.029120662492897464,chop,1.0
2017-03-14,204.53485107421875,12.300000190734863,2.595000028610229,-0.00382680029539495,0.017742777895589645,0.004381061368164055,199.72739685058593,0.024070079014894614,4.04895696452177,-0.013000011444092241,0.024070079014894614,chop,1.0
2017-03-15,206.3047790527344,11.630000114440918,2.507999897003174,0.008653429815114633,0.022464531259665632,0.004669235034458974,199.99366302490233,0.03155658000546867,4.810150044679293,-0.08700013160705522,0.03155658000546867,chop,1.0
2017-03-16,205.8990173339844,11.210000038146973,2.5220000743865967,-0.0019668071705032375,0.015154266788701687,0.004613438824164251,200.22228637695312,0.028352143309081253,3.284097452835203,0.014000177383422852,0.028352143309081253,chop,1.0
2017-03-17,205.53741455078125,11.279999732971191,2.500999927520752,-0.0017562142252316448,0.014234338195924678,0.004634496182800853,200.42053894042968,0.02553069479507009,3.0707259017359445,-0.021000146865844727,0.02553069479507009,chop,1.0
2017-03-20,205.3119964599609,11.34000015258789,2.4730000495910645,-0.001096725339826854,0.011527981318874003,0.00464694544827623,200.61739135742187,0.023400788290458278,2.4802316307626526,-0.0279998779296875,0.023400788290458278,chop,1.0
2017-03-21,202.6758728027344,12.470000267028809,2.436000108718872,-0.012839598770063021,-0.007370865252189218,0.0053506032085040515,200.74753479003905,0.009605786764515883,-1.3773190883203794,-0.03699994087219238,0.009605786764515883,chop,1.0
2017-03-22,203.15277099609372,12.8100004196167,2.3959999084472656,0.0023530092001797787,-0.004150923214839453,0.005382634748194681,200.90016662597657,0.011212556007038627,-0.7710261577889177,-0.040000200271606445,0.011212556007038627,chop,1.0
2017-03-23,202.9360198974609,13.119999885559082,2.4179999828338623,-0.0010669364615114585,-0.005886741060383116,0.005381901357158835,201.0484634399414,0.009388564454676236,-1.093600025301265,0.02200007438659668,0.009388564454676236,chop,1.0
2017-03-24,202.7886199951172,12.960000038146973,2.400000095367432,-0.0007263368150128846,-0.007867436307337328,0.005370135344570697,201.18276153564454,0.00798208776544766,-1.4647622527870137,-0.01799988746643022,0.00798208776544766,chop,1.0
2017-03-27,202.58045959472656,12.5,2.372999906539917,-0.0010264895554574771,-0.010432623648284012,0.005351978215349662,201.3227380371094,0.006247290146557319,-1.9489381851711014,-0.027000188827515093,0.006247290146557319,chop,1.0
2017-03-28,204.05462646484372,11.529999732971191,2.4089999198913574,0.007276945037375748,-0.0005338538289831884,0.005596571041573061,201.48321899414063,0.012762390255328772,-0.09537240796378742,0.03600001335144043,0.012762390255328772,chop,1.0
2017-03-29,204.24530029296875,11.420000076293944,2.385999917984009,0.0009344254106282701,-0.013409907323880366,0.004537600595695233,201.6613278198242,0.012813425861468147,-2.9546348133385827,-0.023000001907348633,0.012813425861468147,chop,1.0
2017-03-30,204.89569091796875,11.539999961853027,2.4159998893737797,0.0031843602965018203,-0.003995945087037711,0.004411732612019654,201.8438104248047,0.015120010302723662,-0.9055488828290493,0.029999971389770952,0.015120010302723662,chop,1.0
2017-03-31,204.41880798339844,12.369999885559082,2.3959999084472656,-0.002327442477847108,-0.006939081578146933,0.004432292206214245,202.031259765625,0.011817716825323,-1.5652208912420134,-0.019999980926514116,0.011817716825323,chop,1.0
2017-04-03,204.06332397460935,12.380000114440918,2.3499999046325684,-0.001738998540770087,-0.005705550869557485,0.0044020351263770185,202.19726745605467,0.009228890884790212,-1.2958222466538043,-0.046000003814697266,0.009228890884790212,chop,1.0
2017-04-04,204.19332885742188,11.789999961853027,2.3499999046325684,0.0006370810799334325,-0.0020908196329141315,0.004358964211993668,202.37606323242187,0.00897964707868113,-0.47954972363364157,0.0,0.00897964707868113,chop,1.0
2017-04-05,203.58631896972656,12.890000343322754,2.3570001125335693,-0.002972721445366866,-0.003207059161041026,0.004389739978981786,202.51768157958983,0.0052767609316954995,-0.7304142755874931,0.0070002079010009766,0.0052767609316954995,chop,1.0
2017-04-06,204.1586761474609,12.390000343322754,2.3429999351501465,0.0028113734784873667,-0.001670853064019151,0.004429388177203237,202.63672912597656,0.007510716482884882,-0.3771346882461905,-0.014000177383422852,0.007510716482884882,chop,1.0
2017-04-07,203.9505157470703,12.869999885559082,2.372999906539917,-0.0010196010491381191,-0.006170972842410638,0.0043518765783006575,202.75575775146484,0.005892597126982646,-1.4176769617529006,0.029999971389770508,0.005892597126982646,chop,1.0
2017-04-10,204.0719451904297,14.050000190734863,2.361000061035156,0.0005953867923038647,-0.006081352187135458,0.004352802283850794,202.88343139648438,0.005858111654384703,-1.3967910783850992,-0.011999845504761186,0.005858111654384703,chop,1.0
2017-04-11,203.82911682128903,15.06999969482422,2.2980000972747803,-0.001189915492372351,-0.0034504352154324236,0.004279543690397934,203.03076782226563,0.003932157709822005,-0.806074056240192,-0.06299996376037553,0.003932157709822005,chop,1.0
2017-04-12,202.9360198974609,15.770000457763672,2.2960000038146973,-0.004381596396805132,-0.016329040804296646,0.003835557530620213,203.1605889892578,-0.0011053772432642855,-4.256169932021563,-0.002000093460083008,0.0011053772432642855,chop,-1.0
2017-04-13,201.6179656982422,15.960000038146973,2.2320001125335693,-0.006494924853087669,-0.02079199644162466,0.004035504374594017,203.2624938964844,-0.008090662309199595,-5.150990687013903,-0.06399989128112793,0.008090662309199595,chop,-1.0
2017-04-17,203.4042205810547,14.65999984741211,2.252000093460083,0.008859601755361268,-0.010378616342863078,0.00459589448725656,203.3975338745117,3.287506203051811e-05,-2.2577451737546985,0.019999980926513672,3.287506203051811e-05,chop,1.0
2017-04-18,202.7972717285156,14.420000076293944,2.178999900817871,-0.002983954073348394,-0.012248308792495388,0.004627806713209826,203.4933248901367,-0.0034205208549071484,-2.646105044209515,-0.07300019264221191,0.0034205208549071484,chop,-1.0
2017-04-19,202.4244079589844,14.93000030517578,2.20199990272522,-0.001838603479983436,-0.001240724119119796,0.003647050343324733,203.5887387084961,-0.0057190331690143825,-0.3401060847173052,0.023000001907349077,0.0057190331690143825,chop,-1.0
2017-04-20,204.0719451904297,14.149999618530272,2.240999937057495,0.008139024577407339,0.00452454667405755,0.004054867471719724,203.71693054199218,0.0017426860275823969,1.1155558473263185,0.03900003433227495,0.0017426860275823969,chop,1.0
2017-04-21,203.42160034179688,14.630000114440918,2.236999988555908,-0.0031868410330775365,0.0023927760314867985,0.0041178692481858604,203.82693481445312,-0.0019886207533132577,0.5809303202670701,-0.003999948501586914,0.0019886207533132577,chop,-1.0
2017-04-24,205.65879821777344,10.84000015258789,2.2730000019073486,0.0109978383427205,0.014153546795305116,0.0047724074993013114,203.95819946289063,0.008337976896056202,2.965082448413798,0.03600001335144043,0.008337976896056202,chop,1.0
2017-04-25,206.85549926757807,10.760000228881836,2.32699990272522,0.0058188662978446715,0.021102922174250915,0.004885168006887272,204.09768524169922,0.013512225886408017,4.318910472277131,0.05399990081787154,0.013512225886408017,chop,1.0
2017-04-26,206.72537231445312,10.850000381469728,2.311000108718872,-0.000629071760652633,0.013088386653509865,0.0046704375867168985,204.2128106689453,0.012303643621951783,2.801789900977447,-0.0159997940063481,0.012303643621951783,chop,1.0
2017-04-27,206.8988037109375,10.359999656677246,2.2960000038146973,0.0008389458659219251,0.0129917477374637,0.004670191874185289,204.31534545898438,0.01264446508483984,2.781249001836306,-0.015000104904174805,0.01264446508483984,chop,1.0
2017-04-28,206.4479522705078,10.81999969482422,2.282000064849853,-0.00217909157686369,0.00757586138383215,0.004671353455213344,204.3877975463867,0.010079636596962418,1.6214230058685122,-0.013999938964844194,0.010079636596962418,chop,1.0
2017-05-01,206.9681701660156,10.109999656677246,2.325000047683716,0.0025198501113061766,0.012471270172088156,0.004648757133386262,204.4741052246094,0.012197461085189949,2.682133671572164,0.04299998283386275,0.012197461085189949,chop,1.0
2017-05-02,207.04623413085935,10.59000015258789,2.2960000038146973,0.00037717860085018096,0.014617571144833308,0.004615963197753646,204.55558715820314,0.01217589315089176,3.1660575401479036,-0.029000043869018555,0.01217589315089176,chop,1.0
2017-05-03,206.79481506347656,10.68000030517578,2.309000015258789,-0.0012143136456366221,0.012740309493025403,0.004636568300267201,204.6078662109375,0.01068848863456927,2.7471960881506265,0.013000011444091797,0.01068848863456927,chop,1.0
2017-05-04,207.03756713867188,10.460000038146973,2.3559999465942383,0.0011738789249662318,0.016952259790396385,0.004558411203152047,204.6686264038086,0.011574518168648854,3.7180809177020087,0.04699993133544922,0.011574518168648854,chop,1.0
2017-05-05,207.85264587402344,10.56999969482422,2.351999998092652,0.003936863954770331,0.018093621080763844,0.004590722731408835,204.7429248046875,0.015188417730685544,3.94048642288389,-0.00399994850158647,0.015188417730685544,chop,1.0
2017-05-08,207.81797790527344,9.770000457763672,2.375999927520752,-0.0001667910870425393,0.018962747625504317,0.004575822508561741,204.81135040283203,0.014679984759281338,4.1432123684130655,0.023999929428100142,0.014679984759281338,chop,1.0
2017-05-09,207.627197265625,9.960000038146973,2.407000064849853,-0.0009180179769403551,0.01742156214504509,0.004594464297261155,204.86957061767578,0.013460401364805225,3.7910341628435984,0.03100013732910112,0.013460401364805225,chop,1.0
2017-05-10,208.0000915527344,10.210000038146973,2.4140000343322754,0.0017959799680402622,0.020463095736721115,0.004572329724516169,204.94630004882814,0.014900447108236192,4.474441374087889,0.006999969482422319,0.014900447108236192,chop,1.0
2017-05-11,207.5751800537109,10.600000381469728,2.400000095367432,-0.002042842846132875,0.022860210615119225,0.004455232860314466,204.95737487792968,0.012772437085224983,5.129940766494422,-0.013999938964843306,0.012772437085224983,chop,1.0
2017-05-12,207.2282867431641,10.399999618530272,2.3350000381469727,-0.0016711695032953777,0.027826493663361207,0.004139529197906997,204.9875860595703,0.010930909167068433,6.720516227111083,-0.06500005722045943,0.010930909167068433,chop,1.0
2017-05-15,208.3729248046875,10.420000076293944,2.338000059127808,0.005523560897562563,0.024427734141597268,0.0038815057547639457,205.0381005859375,0.016264412366384866,6.291744477551318,0.003000020980835405,0.016264412366384866,chop,1.0
2017-05-16,208.18218994140625,10.649999618530272,2.3289999961853027,-0.0009153533908496936,0.02655320836909203,0.0037902276561077803,205.09705841064454,0.01504230023906377,7.003854892837686,-0.009000062942505327,0.01504230023906377,chop,1.0
2017-05-17,204.48817443847656,15.59000015258789,2.2160000801086426,-0.01774414758519638,0.010195245229075,0.005683320579583089,205.09439880371093,-0.002955830918691083,1.7935732311956902,-0.11299991607666016,0.002955830918691083,chop,-1.0
2017-05-18,205.3119964599609,14.65999984741211,2.2330000400543213,0.00402870250930909,0.006076539665332614,0.005463474806344124,205.1158120727539,0.0009564566730595395,1.112007993572941,0.01699995994567871,0.0009564566730595395,chop,1.0
2017-05-19,206.6473388671875,12.039999961853027,2.244999885559082,0.00650396679322629,0.015857404129997033,0.005565134650638495,205.1587515258789,0.007255782803498052,2.848907747529611,0.011999845504760742,0.007255782803498052,chop,1.0
2017-05-22,207.6965789794922,10.93000030517578,2.253999948501587,0.00507744313600389,0.009908551345131134,0.005135082797016704,205.20834503173828,0.012125403318120774,1.929203974454329,0.009000062942504883,0.012125403318120774,chop,1.0
2017-05-23,208.1561584472656,10.720000267028809,2.2850000858306885,0.0022127445239181753,0.006287766988515298,0.005000245511515144,205.2650567626953,0.01408472406442105,1.2572402162697263,0.031000137329101562,0.01408472406442105,chop,1.0
2017-05-24,208.6417999267578,10.020000457763672,2.2660000324249268,0.0023330632305804677,0.00927040348675523,0.005014334913528429,205.3471957397461,0.016044067098862382,1.8484116507851,-0.01900005340576172,0.016044067098862382,chop,1.0
2017-05-25,209.63897705078125,9.989999771118164,2.255000114440918,0.004779373665169118,0.013244026986604096,0.005106023321206222,205.41387969970702,0.020568704302021183,2.5932967510859153,-0.010999917984008789,0.020568704302021183,chop,1.0
2017-05-26,209.59567260742188,9.8100004196167,2.25,-0.00020656675570829286,0.015247040730099526,0.0050669848133796085,205.4878128051758,0.019990770966747156,3.0085016612218234,-0.005000114440917969,0.019990770966747156,chop,1.0
2017-05-30,209.41357421875,10.380000114440918,2.2170000076293945,-0.0008688079596612663,0.011815362965101661,0.005062017014485935,205.56533599853515,0.018720268188807256,2.3336605291462393,-0.03299999237060547,0.018720268188807256,chop,1.0
2017-05-31,209.3614654541016,10.40999984741211,2.196000099182129,-0.00024883183835056055,0.011182194802823453,0.005065399924795605,205.64632537841797,0.018065676927838337,2.207128329545477,-0.020999908447265625,0.018065676927838337,chop,1.0
2017-06-01,211.02638244628903,9.890000343322754,2.2170000076293945,0.007952356411798478,0.020462637719004473,0.005304664928911354,205.81333557128906,0.025329004364706455,3.8567527337620833,0.020999908447265625,0.025329004364706455,chop,1.0
2017-06-02,211.72879028320312,9.75,2.1589999198913574,0.003328530910550409,0.02265880153715827,0.005329630504888527,205.98485595703124,0.02788522631668648,4.250679448965504,-0.05800008773803711,0.02788522631668648,chop,1.0
2017-06-05,211.5726776123047,10.06999969482422,2.181999921798706,-0.0007373237748613537,0.017897447119994414,0.005302692318587552,206.15758911132812,0.02626674343796453,3.374525904768314,0.023000001907348633,0.02626674343796453,chop,1.0
2017-06-06,210.8962860107422,10.449999809265137,2.1470000743865967,-0.0031969704651654274,0.014812520728461287,0.00537756158688209,206.31974243164063,0.022181801533694177,2.753992956887938,-0.034999847412109375,0.022181801533694177,chop,1.0
2017-06-07,211.28656005859372,10.390000343322754,2.177999973297119,0.001850549648046762,0.017624679431024415,0.005368008759745161,206.49386444091797,0.023209869361745773,3.282669151737604,0.03099989891052246,0.023209869361745773,chop,1.0
2017-06-08,211.39059448242188,10.15999984741211,2.194000005722046,0.0004923854304754727,0.016300487679486775,0.005364312923087492,206.64058380126954,0.022986823758301585,3.038124320641971,0.016000032424926758,0.022986823758301585,chop,1.0
2017-06-09,211.0697326660156,10.699999809265137,2.1989998817443848,-0.0015178623116695045,0.016835117818038148,0.005350821386464207,206.77707244873048,0.02075984617854315,3.1456800596180994,0.004999876022338867,0.02075984617854315,chop,1.0
2017-06-12,211.02638244628903,11.460000038146973,2.213000059127808,-0.0002053834018691525,0.0183280755866706,0.00532446282358102,206.89968627929687,0.01994539596073372,3.4415930021169854,0.014000177383423296,0.01994539596073372,chop,1.0
2017-06-13,212.05831909179688,10.420000076293944,2.2070000171661377,0.004890083569387249,0.01768653144626997,0.005297464802020087,207.05247650146484,0.024176685422531624,3.3380483040156883,-0.006000041961670366,0.024176685422531624,chop,1.0
2017-06-14,211.7894744873047,10.640000343322754,2.138000011444092,-0.0012677861714814886,0.017327536745163963,0.005304369317953308,207.20699951171875,0.022115444875822225,3.2660378018411986,-0.0690000057220459,0.022115444875822225,chop,1.0
2017-06-15,211.3819580078125,10.899999618530272,2.1619999408721924,-0.001924158320325886,0.033712382577947286,0.003106103828294308,207.35077209472655,0.019441383662870248,10.850098497176456,0.023999929428100586,0.019441383662870248,chop,1.0
2017-06-16,211.42807006835935,10.380000114440918,2.157000064849853,0.00021814567800126916,0.029789168260273335,0.0030700650349646153,207.5076071166992,0.01889310472100105,9.699947061074388,-0.004999876022339311,0.01889310472100105,chop,1.0
2017-06-19,213.18826293945312,10.369999885559082,2.190000057220459,0.008325256294136718,0.031652592809189306,0.0032489408786865437,207.68819885253907,0.02648231395573495,9.739436497682268,0.03299999237060591,0.02648231395573495,chop,1.0
2017-06-20,211.75045776367188,10.859999656677246,2.1530001163482666,-0.006744298001947646,0.019518274225306165,0.003629266659373246,207.8441976928711,0.018794174262074026,5.376540088290906,-0.03699994087219238,0.018794174262074026,chop,1.0
2017-06-21,211.69821166992188,10.75,2.1549999713897705,-0.0002467342658984961,0.017016326824428996,0.0036267238620893596,207.99672302246094,0.017795898866450995,4.690634533199717,0.0019998550415039062,0.017795898866450995,chop,1.0
2017-06-22,211.60240173339844,10.479999542236328,2.1530001163482666,-0.00045257792103048367,0.014189878575050274,0.0036202648576984246,208.15218872070312,0.016575434704291205,3.9184868085205364,-0.0019998550415039062,0.016575434704291205,chop,1.0
2017-06-23,211.85508728027344,10.020000457763672,2.1440000534057617,0.0011941525464977953,0.010571079198480327,0.003494799855761791,208.33057006835938,0.016917907010754886,3.023937191672181,-0.009000062942504883,0.016917907010754886,chop,1.0
2017-06-26,211.9944610595703,9.899999618530272,2.13700008392334,0.0006578731768309698,0.01144483768346416,0.0034905315526610977,208.53809997558594,0.016574242713389163,3.2778846505744412,-0.006999969482421875,0.016574242713389163,chop,1.0
2017-06-27,210.28662109375,11.0600004196167,2.197999954223633,-0.008056059376666536,0.004169008041895239,0.0039823238951303954,208.67574798583985,0.007719503217112997,1.0466153774218165,0.06099987030029297,0.007719503217112997,chop,1.0
2017-06-28,212.1687774658203,10.029999732971191,2.220999956130981,0.008950433281398329,0.013408924157221058,0.0044317636981817685,208.86317810058594,0.015826625809755874,3.0249580330034584,0.02300000190734819,0.015826625809755874,chop,1.0
2017-06-29,210.3040313720703,11.4399995803833,2.2669999599456787,-0.008788975060434634,-0.003423036806322388,0.004564053635399317,209.02077056884767,0.006139393705851654,-0.7498349591730408,0.04600000381469771,0.006139393705851654,chop,1.0
2017-06-30,210.6961669921875,11.18000030517578,2.302000045776367,0.0018646129489710006,-0.004877103815850492,0.004516628260905137,209.15325500488282,0.007376944658445105,-1.079571742999795,0.03500008583068848,0.007376944658445105,chop,1.0
2017-07-03,211.0534210205078,11.220000267028809,2.345999956130981,0.0016955886451106572,-0.002454270549755888,0.004535104428690582,209.30589141845704,0.008349165855809613,-0.5410524797958304,0.043999910354613814,0.008349165855809613,chop,1.0
2017-07-05,211.5414123535156,11.06999969482422,2.3340001106262207,0.002312169737160419,0.003058974413331139,0.004505144803780461,209.42354370117187,0.010112848894228123,0.6788451207259899,-0.011999845504760298,0.010112848894228123,chop,1.0
2017-07-06,209.60690307617188,12.539999961853027,2.369999885559082,-0.009144825383461508,-0.007949663158679177,0.004938353144760477,209.47857177734375,0.0006126225596216772,-1.6094543001267176,0.03599977493286133,0.0006126225596216772,chop,1.0
2017-07-07,210.96627807617188,11.1899995803833,2.3929998874664307,0.006485354156041234,-0.002007262467324633,0.0051708913148832015,209.56338989257813,0.006694338091748104,-0.38810994762173645,0.023000001907348633,0.006694338091748104,chop,1.0
2017-07-10,211.1928253173828,11.109999656677246,2.371000051498413,0.0010738552306883697,0.0005831847599011564,0.005165637861304045,209.64927032470703,0.0073625583827938235,0.11287509896309282,-0.021999835968017578,0.0073625583827938235,chop,1.0
2017-07-11,211.03598022460935,10.890000343322754,2.361999988555908,-0.0007426629789044625,4.548141426230501e-05,0.00516838753186983,209.74103088378905,0.0061740391728015605,0.00879822106234195,-0.009000062942504883,0.0061740391728015605,chop,1.0
2017-07-12,212.621826171875,10.300000190734863,2.32699990272522,0.0075145761664803246,0.002657321261865686,0.005329487551348255,209.85410400390626,0.01318879219020288,0.4985137356138393,-0.03500008583068803,0.01318879219020288,chop,1.0
2017-07-13,212.9791717529297,9.899999618530272,2.3480000495910645,0.0016806627404555297,0.005617357843230808,0.005329095325007126,209.97276275634766,0.014318090389993394,1.053894442914733,0.021000146865844282,0.014318090389993394,chop,1.0
2017-07-14,213.9724578857422,9.510000228881836,2.319000005722046,0.004663771225313917,0.012255066148237459,0.005388074209233618,210.11631561279296,0.01835241714429932,2.2740577829193143,-0.029000043869018555,0.01835241714429932,chop,1.0
2017-07-17,213.94635009765625,9.81999969482422,2.309000015258789,-0.00012201471322015323,0.011910812166438856,0.005389956035812683,210.25449127197265,0.017559001015146108,2.2094062884790913,-0.009999990463256836,0.017559001015146108,chop,1.0
2017-07-18,214.0596466064453,9.890000343322754,2.263000011444092,0.0005295556981335103,0.004087390435934424,0.005075022931866333,210.3786312866211,0.017497097007011016,0.8052348247433129,-0.046000003814697266,0.017497097007011016,chop,1.0
2017-07-19,215.21853637695312,9.789999961853027,2.2679998874664307,0.005413863793947371,0.016378139862875063,0.004923289830378006,210.52664245605467,0.02228646154311722,3.325990229461741,0.004999876022338867,0.02228646154311722,chop,1.0
2017-07-20,215.3144378662109,9.579999923706056,2.2660000324249268,0.00044560050854447475,0.017081987456405212,0.004917794964218884,210.6803872680664,0.0219956430602542,3.4727992487318224,-0.0019998550415039062,0.0219956430602542,chop,1.0
2017-07-21,215.12271118164065,9.359999656677246,2.2320001125335693,-0.0008904497369999209,0.016636434272033984,0.004924909665819597,210.82283966064452,0.02039566267069315,3.3773323915118794,-0.03399991989135742,0.02039566267069315,chop,1.0
